,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
864,Palampur to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,01:50,06h 30m,785,3 Seats available,4.5
865,Palampur to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,611,6 Seats available,3.5
866,Palampur to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,02:05,06h 35m,1221,1 Seat available,3.7
867,Palampur to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,01:30,05h 55m,INR 710,6 Seats available,5.0
868,Palampur to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,03:20,06h 30m,987,6 Seats available,4.6
869,Palampur to Chandigarh,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,02:30,05h 20m,698,15 Seats available,2.1
870,Chandigarh to Shimla,HRTC - 1512,Ordinary 3+2 Non AC Seater,19:00,23:30,04h 30m,INR 240,34 Seats available,3.9
871,Chandigarh to Shimla,HRTC - 137,Ordinary 3+2 Non AC Seater,19:30,00:10,04h 40m,INR 237,37 Seats available,3.9
872,Chandigarh to Shimla,HRTC - 1510,Ordinary 3+2 Non AC Seater,20:00,00:30,04h 30m,INR 240,26 Seats available,3.9
873,Chandigarh to Shimla,HRTC - 1729,Ordinary 3+2 Non AC Seater,20:20,01:00,04h 40m,INR 238,37 Seats available,3.9
874,Chandigarh to Kangra,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,04:50,05h 00m,759,27 Seats available,4.4
875,Chandigarh to Kangra,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:10,05h 15m,712,5 Seats available,4.6
876,Chandigarh to Kangra,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,05:10,05h 15m,664,2 Seats available,4.7
877,Delhi to Nalagarh,HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,07:15,09h 45m,INR 332,39 Seats available,2.5
878,Delhi to Nalagarh,HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,06:00,07h 15m,INR 332,34 Seats available,4.5
879,Delhi to Nalagarh,HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,23:20,06:00,06h 40m,INR 632,17 Seats available,3.6
880,Baddi (Himachal Pradesh) to Delhi,HRTC - 6639,Himsuta AC Seater Volvo/Scania 2+2,20:45,03:30,06h 45m,INR 588,26 Seats available,3.5
881,Baddi (Himachal Pradesh) to Delhi,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:30,02:15,07h 45m,924,29 Seats available,3.5
882,Kangra to Delhi,HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,19:00,05:40,10h 40m,INR 688,18 Seats available,4.5
883,Kangra to Delhi,HRTC - 25,Himsuta AC Seater Volvo/Scania 2+2,19:10,06:25,11h 15m,INR 1205,30 Seats available,3.8
884,Kangra to Delhi,HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,06:45,11h 20m,INR 630,33 Seats available,2.2
885,Kangra to Delhi,HRTC - 925,A/C Executive (2+3),19:55,06:30,10h 35m,INR 770,43 Seats available,3.7
886,Kangra to Delhi,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:40,07:45,11h 05m,INR 1191,33 Seats available,3.7
887,Kangra to Delhi,HRTC - 905,Ordinary 3+2 Non AC Seater,21:00,07:45,10h 45m,INR 650,37 Seats available,3.7
888,Kangra to Delhi,HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,08:10,10h 40m,INR 630,37 Seats available,4.0
889,Kangra to Delhi,HRTC - 1103,A/C Executive (2+3),21:55,07:30,09h 35m,INR 760,27 Seats available,3.8
890,Kangra to Delhi,HRTC - 1116,A/C Executive (2+3),22:35,09:00,10h 25m,INR 780,11 Seats available,4.3
891,Kangra to Delhi,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,06:30,09h 20m,558,25 Seats available,4.8
892,Kangra to Delhi,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05:30,09h 45m,675,10 Seats available,4.8
893,Kangra to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05:30,10h 20m,693,3 Seats available,4.7
894,Kangra to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,06:30,08h 45m,665,7 Seats available,4.8
895,Kangra to Delhi,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,06:20,09h 35m,569,14 Seats available,4.7
896,Kangra to Delhi,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:20,05:45,09h 25m,531,6 Seats available,4.8
897,Kangra to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:10,05:05,08h 55m,513,7 Seats available,4.6
898,Kangra to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,05:30,09h 00m,837,3 Seats available,4.7
899,Kangra to Delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),22:15,07:30,09h 15m,630,12 Seats available,4.7
900,Kangra to Delhi,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:30,06:00,09h 30m,666,1 Seat available,4.9
901,Kangra to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,08:30,10h 00m,569,21 Seats available,4.8
902,Kangra to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:00,07:30,09h 30m,987,6 Seats available,4.5
903,Kangra to Delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,06:00,09h 30m,759,5 Seats available,4.5
904,Kangra to Delhi,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,06:55,08h 50m,609,16 Seats available,4.4
905,Kangra to Delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:10,06:20,10h 10m,INR 620,5 Seats available,4.5
906,Kangra to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,06:00,09h 20m,611,6 Seats available,4.2
907,Kangra to Delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:45,06:15,09h 30m,INR 710,6 Seats available,4.5
908,Kangra to Delhi,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),21:28,06:55,09h 27m,INR 550,30 Seats available,3.9
909,Kangra to Delhi,FlixBus,A/C Seater (2+2),18:40,05:20,10h 40m,INR 515,10 Seats available,5.0
910,Kangra to Delhi,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:45,05:15,09h 30m,INR 600,16 Seats available,2.5
911,Kangra to Delhi,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),22:00,06:30,08h 30m,698,18 Seats available,3.5
912,Ghumarwin to Delhi,HRTC - 78,Himsuta AC Seater Volvo/Scania 2+2,21:15,05:00,07h 45m,INR 892,4 Seats available,4.8
913,Delhi to Sarkaghat,HRTC - 541,Ordinary 3+2 Non AC Seater,19:14,04:10,08h 56m,INR 575,30 Seats available,4.5
914,Delhi to Sarkaghat,HRTC - 549,A/C Executive (2+3),19:25,06:45,11h 20m,INR 586,25 Seats available,2.7
915,Delhi to Sarkaghat,HRTC - 557,Ordinary 3+2 Non AC Seater,20:15,07:10,10h 55m,INR 575,37 Seats available,3.9
916,Delhi to Sarkaghat,HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,20:35,06:40,10h 05m,INR 1078,12 Seats available,4.3
