,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
187,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 2206,Super Deluxe Non AC Seater Air Bus (2+2),20:34,05:49,09h 15m,INR 565,26 Seats available,3.0
188,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,08:35,11h 35m,INR 515,50 Seats available,2.0
189,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 531,Super Deluxe Non AC Seater Air Bus (2+2),21:15,05:05,07h 50m,INR 586,4 Seats available,3.5
190,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),21:25,06:10,08h 45m,INR 586,1 Seat available,4.1
191,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,07:30,10h 00m,INR 723,19 Seats available,4.5
192,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),21:50,06:45,08h 55m,INR 565,1 Seat available,4.6
193,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,22:30,08:30,10h 00m,INR 742,12 Seats available,3.0
194,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),22:35,07:50,09h 15m,INR 565,10 Seats available,3.0
195,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),23:05,09:50,10h 45m,INR 515,32 Seats available,2.4
196,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 1843,Low Floor AC Seater 2+2,23:30,09:35,10h 05m,INR 723,13 Seats available,2.5
197,Kozhikode to Thiruvananthapuram,KSRTC (Kerala) - 505,Super Deluxe Non AC Seater Air Bus (2+2),23:59,07:20,07h 21m,INR 565,8 Seats available,2.2
198,Kozhikode to Thiruvananthapuram,A1 Travels,NON A/C Semi Sleeper (2+2),21:00,06:00,09h 00m,INR 600,17 Seats available,3.7
199,Kozhikode to Thiruvananthapuram,A1 Travels,A/C Seater / Sleeper (2+1),20:05,05:30,09h 25m,INR 700,19 Seats available,3.6
200,Kozhikode to Thiruvananthapuram,BLM Transports,A/C Sleeper (2+1),22:00,07:00,09h 00m,903,8 Seats available,3.7
201,Kozhikode to Thiruvananthapuram,Madhavi Travels,A/C Sleeper (2+1),22:20,06:30,08h 10m,999,4 Seats available,3.4
202,Kozhikode to Thiruvananthapuram,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:30,08:00,08h 30m,INR 1000,14 Seats available,4.6
203,Kozhikode to Thiruvananthapuram,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:15,05:45,07h 30m,INR 800,23 Seats available,2.6
204,Kozhikode to Thiruvananthapuram,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:15,07:15,08h 00m,INR 1000,11 Seats available,2.4
205,Kozhikode to Thiruvananthapuram,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:05,07:40,08h 35m,849,8 Seats available,3.8
206,Kozhikode to Thiruvananthapuram,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:00,07h 30m,INR 800,22 Seats available,3.0
207,Kozhikode to Thiruvananthapuram,EMERALD TRAVELS,A/C Sleeper (2+1),21:55,06:30,08h 35m,INR 900,10 Seats available,2.2
208,Kozhikode to Thiruvananthapuram,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),22:00,09:00,11h 00m,INR 1600,43 Seats available,No rating
209,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),20:00,02:05,06h 05m,INR 473,14 Seats available,3.9
210,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 1585,Super Deluxe Non AC Seater Air Bus (2+2),20:31,03:41,07h 10m,INR 548,27 Seats available,3.9
211,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 1586,Super Deluxe Non AC Seater Air Bus (2+2),21:31,04:46,07h 15m,INR 548,31 Seats available,3.9
212,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),22:12,06:01,07h 49m,INR 548,22 Seats available,3.5
213,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,22:32,05:15,06h 43m,INR 524,8 Seats available,4.3
214,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 574,Super Deluxe Non AC Seater Air Bus (2+2),23:00,07:30,08h 30m,INR 377,15 Seats available,3.6
215,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 583,Super Deluxe Non AC Seater Air Bus (2+2),23:30,07:35,08h 05m,INR 377,18 Seats available,3.0
216,Bangalore to Kalpetta (kerala),KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,23:41,07:15,07h 34m,INR 524,21 Seats available,4.4
217,Bangalore to Kalpetta (kerala),MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,INR 700,16 Seats available,4.6
218,Bangalore to Kalpetta (kerala),DLT BUS,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 899,11 Seats available,4.1
219,Bangalore to Kalpetta (kerala),Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07h 45m,INR 850,16 Seats available,4.7
220,Bangalore to Kalpetta (kerala),Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:00,05:25,07h 25m,INR 800,16 Seats available,4.1
221,Bangalore to Kalpetta (kerala),MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,05:45,07h 15m,INR 700,15 Seats available,3.9
222,Bangalore to Kalpetta (kerala),DLT BUS,A/C Sleeper (2+1),22:30,05:20,06h 50m,INR 899,11 Seats available,4.0
223,Bangalore to Kalpetta (kerala),Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07h 45m,INR 850,18 Seats available,4.3
224,Bangalore to Kalpetta (kerala),DA Transports,A/C Sleeper (2+1),21:45,04:15,06h 30m,INR 700,22 Seats available,3.7
225,Bangalore to Kalpetta (kerala),P K Travels,A/C Sleeper (2+1),21:45,04:30,06h 45m,INR 900,23 Seats available,3.8
226,Bangalore to Kalpetta (kerala),A1 Travels,Non A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,INR 500,24 Seats available,3.0
227,Bangalore to Kalpetta (kerala),SRS Travels,A/C Sleeper (2+1),21:45,05:15,07h 30m,INR 900,28 Seats available,3.1
228,Bangalore to Kalpetta (kerala),SRS Travels,A/C Sleeper (2+1),21:45,04:55,07h 10m,833,28 Seats available,3.3
229,Bangalore to Kalpetta (kerala),SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,04:45,07h 45m,INR 899,22 Seats available,3.1
230,Bangalore to Kalpetta (kerala),SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:15,04:25,07h 10m,INR 849,25 Seats available,4.2
231,Bangalore to Kalpetta (kerala),Bharathi Travels,A/C Sleeper (2+1),23:45,07:00,07h 15m,INR 890,20 Seats available,2.5
232,Bangalore to Kalpetta (kerala),SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,04:20,07h 20m,INR 899,17 Seats available,2.3
233,Bangalore to Kalpetta (kerala),NS Transports,NON A/C Sleeper (2+1),22:30,05:01,06h 31m,INR 749,15 Seats available,4.2
234,Bangalore to Kalpetta (kerala),NS Transports,NON A/C Sleeper (2+1),22:30,05:00,06h 30m,INR 749,16 Seats available,4.2
235,Bangalore to Kalpetta (kerala),SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:15,04:20,07h 05m,INR 849,25 Seats available,3.2
236,Bangalore to Kalpetta (kerala),SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,648,29 Seats available,4.0
237,Bangalore to Kalpetta (kerala),A1 Travels,A/C Seater / Sleeper (2+1),20:00,04:30,08h 30m,INR 600,30 Seats available,3.1
238,Bangalore to Kalpetta (kerala),Vijay Lines,A/C Seater / Sleeper (2+1),22:20,04:45,06h 25m,INR 1499,31 Seats available,1.8
239,Mysore to Kozhikode,KSRTC (Kerala) - 1921,SWIFT-GARUDA A/C SEATER BUS,21:46,04:20,06h 34m,INR 688,28 Seats available,3.9
240,Mysore to Kozhikode,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),22:30,04:25,05h 55m,INR 473,13 Seats available,3.8
241,Mysore to Kozhikode,KSRTC (Kerala) - 1077,Super Fast Non AC Seater (2+3),22:30,05:50,07h 20m,INR 319,40 Seats available,3.5
242,Mysore to Kozhikode,KSRTC (Kerala) - 1585,Super Deluxe Non AC Seater Air Bus (2+2),23:36,05:36,06h 00m,INR 419,26 Seats available,3.8
243,Mysore to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),17:25,23:05,05h 40m,549,19 Seats available,3.8
244,Mysore to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),17:30,23:16,05h 46m,INR 600,15 Seats available,3.3
245,Mysore to Kozhikode,Suraj Holidays,NON AC Seater / Sleeper 2+1,23:00,06:00,07h 00m,INR 650,16 Seats available,3.3
246,Mysore to Kozhikode,SKS Tours & Travels,A/C Sleeper (2+1),23:50,05:40,05h 50m,INR 849,17 Seats available,3.6
247,Mysore to Kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),00:10,06:10,06h 00m,INR 649,10 Seats available,4.2
248,Mysore to Kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),00:30,06:30,06h 00m,INR 649,6 Seats available,4.2
249,Mysore to Kozhikode,National travels and logistics,NON A/C Sleeper (2+1),00:40,06:30,05h 50m,649,18 Seats available,3.5
250,Mysore to Kozhikode,Sam Tourist,NON AC Seater / Sleeper 2+1,00:45,07:05,06h 20m,INR 599,25 Seats available,4.0
251,Mysore to Kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),17:30,23:30,06h 00m,INR 650,22 Seats available,2.8
252,Mysore to Kozhikode,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,05:30,05h 35m,INR 899,16 Seats available,3.6
253,Mysore to Kozhikode,NS Transports,VE A/C Sleeper (2+1),00:45,07:30,06h 45m,INR 950,4 Seats available,4.2
254,Mysore to Kozhikode,SRS Travels,A/C Sleeper (2+1),23:55,06:40,06h 45m,INR 900,28 Seats available,2.2
255,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 578,Super Deluxe Non AC Seater Air Bus (2+2),20:00,04:00,08h 00m,INR 426,8 Seats available,1.8
256,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,20:35,03:35,07h 00m,INR 586,11 Seats available,3.2
257,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 1583,Super Deluxe Non AC Seater Air Bus (2+2),21:57,05:21,07h 24m,INR 548,6 Seats available,3.6
258,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 197,Super Deluxe Non AC Seater Air Bus (2+2),22:35,06:30,07h 55m,INR 589,6 Seats available,2.0
259,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 1584,Super Deluxe Non AC Seater Air Bus (2+2),23:29,06:38,07h 09m,INR 548,5 Seats available,3.4
260,Kalpetta (kerala) to Bangalore,KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),23:51,06:41,06h 50m,INR 548,7 Seats available,4.2
261,Kalpetta (kerala) to Bangalore,MMK Travels,VE A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 700,11 Seats available,4.3
262,Kalpetta (kerala) to Bangalore,DLT BUS,A/C Sleeper (2+1),23:45,06:30,06h 45m,INR 899,15 Seats available,3.9
263,Kalpetta (kerala) to Bangalore,MMK Travels,VE A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 700,11 Seats available,4.5
264,Kalpetta (kerala) to Bangalore,Suraj Holidays,VE A/C Sleeper (2+1),23:58,07:15,07h 17m,INR 850,19 Seats available,3.8
265,Kalpetta (kerala) to Bangalore,P K Travels,A/C Sleeper (2+1),23:35,06:30,06h 55m,INR 950,10 Seats available,3.9
266,Kalpetta (kerala) to Bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:30,07:15,07h 45m,INR 850,15 Seats available,4.1
267,Kalpetta (kerala) to Bangalore,Silver Line Travels,NON A/C Semi Sleeper (2+2),22:45,05:45,07h 00m,INR 599,19 Seats available,4.3
268,Kalpetta (kerala) to Bangalore,A1 Travels,Non A/C Seater / Sleeper (2+1),23:10,06:30,07h 20m,INR 550,17 Seats available,3.7
269,Kalpetta (kerala) to Bangalore,Kyros Connect,A/C Semi Sleeper (2+2),17:05,23:15,06h 10m,INR 599,24 Seats available,3.9
270,Kalpetta (kerala) to Bangalore,DLT BUS,A/C Sleeper (2+1),23:59,06:30,06h 31m,INR 899,15 Seats available,4.7
271,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:50,06:30,06h 40m,INR 899,26 Seats available,3.3
272,Kalpetta (kerala) to Bangalore,Kyros Connect,A/C Semi Sleeper (2+2),17:00,23:15,06h 15m,INR 599,29 Seats available,3.1
273,Kalpetta (kerala) to Bangalore,Suraj Holidays,VE A/C Sleeper (2+1),23:59,07:15,07h 16m,INR 850,19 Seats available,3.5
274,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:45,05:30,05h 45m,INR 849,20 Seats available,4.5
275,Kalpetta (kerala) to Bangalore,SRS Travels,A/C Sleeper (2+1),23:25,06:30,07h 05m,INR 940,12 Seats available,1.9
276,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,06:30,06h 35m,INR 899,26 Seats available,2.9
277,Kalpetta (kerala) to Bangalore,SRS Travels,A/C Sleeper (2+1),23:40,06:30,06h 50m,INR 940,12 Seats available,2.0
278,Kalpetta (kerala) to Bangalore,Bharathi Travels,A/C Sleeper (2+1),17:00,23:30,06h 30m,INR 890,13 Seats available,1.6
279,Kalpetta (kerala) to Bangalore,Bharathi Travels,A/C Sleeper (2+1),17:20,23:30,06h 10m,INR 890,13 Seats available,1.5
280,Kalpetta (kerala) to Bangalore,NS Transports,NON A/C Sleeper (2+1),23:35,07:05,07h 30m,INR 699,8 Seats available,4.2
281,Kalpetta (kerala) to Bangalore,NS Transports,NON A/C Sleeper (2+1),23:36,07:05,07h 29m,INR 699,8 Seats available,4.2
282,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),23:50,06:45,06h 55m,INR 799,14 Seats available,4.3
283,Kalpetta (kerala) to Bangalore,A1 Travels,A/C Seater / Sleeper (2+1),23:45,06:30,06h 45m,INR 600,19 Seats available,3.4
284,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),23:50,06:45,06h 55m,INR 799,12 Seats available,4.0
285,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:45,05:30,05h 45m,INR 849,26 Seats available,3.2
286,Kalpetta (kerala) to Bangalore,Bharathi Travels,A/C Sleeper (2+1),22:50,05:35,06h 45m,INR 600,24 Seats available,3.0
287,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),00:00,07:45,07h 45m,INR 749,17 Seats available,4.2
288,Kalpetta (kerala) to Bangalore,Bharathi Travels,A/C Sleeper (2+1),23:10,05:35,06h 25m,INR 600,24 Seats available,1.5
289,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),00:00,07:45,07h 45m,INR 749,17 Seats available,3.6
290,Kozhikode to Thrissur,KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,17:30,21:00,03h 30m,INR 253,24 Seats available,1.8
291,Kozhikode to Thrissur,KSRTC (Kerala) - 503,Super Deluxe Non AC Seater Air Bus (2+2),17:42,20:40,02h 58m,INR 216,33 Seats available,3.0
292,Kozhikode to Thrissur,KSRTC (Kerala) - 556,Super Deluxe Non AC Seater Air Bus (2+2),18:00,20:50,02h 50m,INR 216,24 Seats available,3.0
293,Kozhikode to Thrissur,KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,18:30,21:35,03h 05m,INR 253,6 Seats available,3.0
294,Kozhikode to Thrissur,KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),19:00,21:35,02h 35m,INR 216,9 Seats available,3.0
295,Kozhikode to Thrissur,KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,19:30,22:05,02h 35m,INR 253,22 Seats available,1.6
296,Kozhikode to Thrissur,KSRTC (Kerala) - 467,Super Deluxe Non AC Seater Air Bus (2+2),19:55,22:50,02h 55m,INR 216,28 Seats available,3.0
297,Kozhikode to Thrissur,KSRTC (Kerala) - 1956,Super Fast Non AC Seater (2+3),20:00,23:30,03h 30m,INR 181,23 Seats available,3.0
298,Kozhikode to Thrissur,KSRTC (Kerala) - 564,Super Deluxe Non AC Seater Air Bus (2+2),20:12,22:40,02h 28m,INR 216,27 Seats available,3.0
299,Kozhikode to Thrissur,KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,23:00,02h 35m,INR 216,14 Seats available,3.0
300,Kozhikode to Thrissur,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,23:35,03h 05m,INR 253,25 Seats available,3.0
301,Kozhikode to Thrissur,KSRTC (Kerala) - 2206,Super Deluxe Non AC Seater Air Bus (2+2),20:34,23:29,02h 55m,INR 216,29 Seats available,3.0
302,Kozhikode to Thrissur,KSRTC (Kerala) - 424,Super Fast Non AC Seater (2+3),20:45,00:30,03h 45m,INR 181,30 Seats available,3.0
303,Kozhikode to Thrissur,KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,00:30,03h 30m,INR 181,50 Seats available,3.0
304,Kozhikode to Thrissur,KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),21:10,00:55,03h 45m,INR 181,40 Seats available,3.0
305,Kozhikode to Thrissur,KSRTC (Kerala) - 531,Super Deluxe Non AC Seater Air Bus (2+2),21:15,23:40,02h 25m,INR 216,5 Seats available,3.0
306,Kozhikode to Thrissur,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),21:25,00:05,02h 40m,INR 216,8 Seats available,3.0
307,Kozhikode to Thrissur,KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,00:35,03h 05m,INR 253,24 Seats available,3.7
308,Kozhikode to Thrissur,KSRTC (Kerala) - 344,Super Fast Non AC Seater (2+3),21:45,01:05,03h 20m,INR 181,40 Seats available,3.0
309,Kozhikode to Thrissur,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),21:50,00:40,02h 50m,INR 216,9 Seats available,3.0
310,Kozhikode to Thrissur,KSRTC (Kerala) - 560,Super Deluxe Non AC Seater Air Bus (2+2),22:10,01:15,03h 05m,INR 216,12 Seats available,3.0
311,Kozhikode to Thrissur,KSRTC (Kerala) - 409,Super Deluxe Non AC Seater Air Bus (2+2),22:15,00:45,02h 30m,INR 216,5 Seats available,3.0
312,Kozhikode to Thrissur,KSRTC (Kerala) - 370,AC MULTI AXLE,22:20,01:20,03h 00m,INR 340,27 Seats available,3.0
313,Kozhikode to Thrissur,KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),22:25,01:55,03h 30m,INR 181,45 Seats available,3.0
314,Kozhikode to Thrissur,KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,22:30,01:40,03h 10m,INR 253,16 Seats available,3.0
315,Kozhikode to Thrissur,KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),22:35,01:30,02h 55m,INR 216,11 Seats available,3.0
316,Kozhikode to Thrissur,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),22:40,01:45,03h 05m,INR 201,23 Seats available,3.0
317,Kozhikode to Thrissur,KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),22:45,02:10,03h 25m,INR 181,40 Seats available,3.0
318,Kozhikode to Thrissur,KSRTC (Kerala) - 586,Super Deluxe Non AC Seater Air Bus (2+2),22:50,02:05,03h 15m,INR 201,2 Seats available,3.0
319,Kozhikode to Thrissur,KSRTC (Kerala) - 128,Super Deluxe Non AC Seater Air Bus (2+2),22:55,01:35,02h 40m,INR 216,14 Seats available,3.0
320,Kozhikode to Thrissur,KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),23:00,02:10,03h 10m,INR 181,48 Seats available,3.0
321,Kozhikode to Thrissur,KSRTC (Kerala) - 1011,Super Fast Non AC Seater (2+3),23:00,02:25,03h 25m,INR 174,28 Seats available,3.0
322,Kozhikode to Thrissur,KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),23:05,02:50,03h 45m,INR 181,36 Seats available,3.0
323,Kozhikode to Thrissur,KSRTC (Kerala) - 314,Super Fast Non AC Seater (2+3),23:15,02:45,03h 30m,INR 181,40 Seats available,3.0
324,Kozhikode to Thrissur,KSRTC (Kerala) - 543,Super Deluxe Non AC Seater Air Bus (2+2),23:20,02:20,03h 00m,INR 201,10 Seats available,3.0
325,Kozhikode to Thrissur,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),23:25,02:40,03h 15m,INR 181,38 Seats available,3.0
